#CHR	START	END	ENTREZ	HUGO	Description
17	61986964	61988618	1444	CSHL1	chorionic_somatomammotropin_hormone-like_1_transcript_variant_1_mRNA
17	61994562	61996198	2688	GH1	growth_hormone_1_transcript_variant_2_mRNA
17	62006097	62009704	974	CD79B	CD79b_molecule_immunoglobulin-associated_beta_transcript_variant_3_mRNA
17	62015913	62050278	6329	SCN4A	sodium_channel_voltage-gated_type_IV_alpha_subunit_mRNA
17	62075710	62081644	92340	C17orf72	chromosome_17_open_reading_frame_72_transcript_variant_3_mRNA
17	62079954	62084283	3384	ICAM2	intercellular_adhesion_molecule_2_transcript_variant_5_mRNA
17	62120389	62207502	2081	ERN1	endoplasmic_reticulum_to_nucleus_signaling_1_mRNA
17	62223437	62223517	692227	SNORD104	small_nucleolar_RNA_C/D_box_104_small_nucleolar_RNA
17	62223698	62223831	677842	SNORA76	small_nucleolar_RNA_H/ACA_box_76_small_nucleolar_RNA
17	62224794	62308116	55852	TEX2	testis_expressed_2_mRNA
17	62396776	62407083	5175	PECAM1	platelet/endothelial_cell_adhesion_molecule_1_mRNA
17	62461568	62464053	284021	MILR1	mast_cell_immunoglobulin-like_receptor_1_mRNA
17	62473901	62488903	11232	POLG2	polymerase_(DNA_directed)_gamma_2_accessory_subunit_nuclear_gene_encoding_mitochondrial_protein_mRNA
17	62494373	62501950	1655	DDX5	DEAD_(Asp-Glu-Ala-Asp)_box_helicase_5_mRNA
17	62496891	62496957	100616387	MIR3064	microRNA_3064_microRNA
17	62497331	62497431	100616408	MIR5047	microRNA_5047_microRNA
17	62503157	62534062	90799	CEP95	centrosomal_protein_95kDa_mRNA
17	62540734	62658386	64750	SMURF2	SMAD_specific_E3_ubiquitin_protein_ligase_2_mRNA
17	62745779	62778117	146880	LOC146880	Rho_GTPase_activating_protein_27_pseudogene_transcript_variant_2_non-coding_RNA
17	62775188	62833302	440456	PLEKHM1P	pleckstrin_homology_domain_containing_family_M_(with_RUN_domain)_member_1_pseudogene_non-coding_RNA
17	62850487	62859703	374819	LRRC37A3	leucine_rich_repeat_containing_37_member_A3_mRNA
17	62962667	62971168	201283	AMZ2P1	archaelysin_family_metallopeptidase_2_pseudogene_1_non-coding_RNA
17	63005406	63051892	10672	GNA13	guanine_nucleotide_binding_protein_(G_protein)_alpha_13_mRNA
17	63133455	63206780	8787	RGS9	regulator_of_G-protein_signaling_9_transcript_variant_3_mRNA
17	63524682	63554854	8313	AXIN2	axin_2_mRNA
17	63631657	63822661	201134	CEP112	centrosomal_protein_112kDa_transcript_variant_2_mRNA
17	64208146	64225556	350	APOH	apolipoprotein_H_(beta-2-glycoprotein_I)_mRNA
17	64298925	64771238	5578	PRKCA	protein_kinase_C_alpha_mRNA
17	64783189	64783286	693219	MIR634	microRNA_634_microRNA
17	64831234	64881395	27091	CACNG5	calcium_channel_voltage-dependent_gamma_subunit_5_mRNA
17	64960979	65029518	27092	CACNG4	calcium_channel_voltage-dependent_gamma_subunit_4_mRNA
17	65040651	65052911	786	CACNG1	calcium_channel_voltage-dependent_gamma_subunit_1_mRNA
17	65066553	65235605	9931	HELZ	helicase_with_zinc_finger_mRNA
17	65336618	65362721	5718	PSMD12	proteasome_(prosome_macropain)_26S_subunit_non-ATPase_12_transcript_variant_1_mRNA
17	65373396	65693379	26207	PITPNC1	phosphatidylinositol_transfer_protein_cytoplasmic_1_transcript_variant_2_mRNA
17	65714060	65740266	25926	NOL11	nucleolar_protein_11_mRNA
17	65736785	65736917	100124536	SNORA38B	small_nucleolar_RNA_H/ACA_box_38B_small_nucleolar_RNA
17	65821779	65900956	2186	BPTF	bromodomain_PHD_finger_transcription_factor_transcript_variant_2_mRNA
17	65987216	65989765	284018	C17orf58	chromosome_17_open_reading_frame_58_transcript_variant_2_mRNA
17	66031847	66042970	3838	KPNA2	karyopherin_alpha_2_(RAG_cohort_1_importin_alpha_1)_mRNA
17	66097695	66132070	100499466	LINC00674	long_intergenic_non-protein_coding_RNA_674_non-coding_RNA
17	66097695	66132068	651250	LOC651250	leucine_rich_repeat_containing_37,_member_A3_pseudogene
17	66194800	66196443	440461	LOC440461	Rho_GTPase_activating_protein_27_pseudogene_non-coding_RNA
17	66244144	66253305	51321	AMZ2	archaelysin_family_metallopeptidase_2_transcript_variant_3_mRNA
17	66255322	66417000	22901	ARSG	arylsulfatase_G_transcript_variant_1_mRNA
17	66263166	66287405	9120	SLC16A6	solute_carrier_family_16_member_6_(monocarboxylic_acid_transporter_7)_transcript_variant_1_mRNA
17	66417421	66453653	55062	WIPI1	WD_repeat_domain_phosphoinositide_interacting_1_mRNA
17	66420591	66420689	693220	MIR635	microRNA_635_microRNA
17	66507920	66529570	5573	PRKAR1A	protein_kinase_cAMP-dependent_regulatory_type_I_alpha_transcript_variant_2_mRNA
17	66531256	66554568	54757	FAM20A	family_with_sequence_similarity_20_member_A_transcript_variant_2_non-coding_RNA
17	66863430	66951533	10351	ABCA8	ATP-binding_cassette_sub-family_A_(ABC1)_member_8_mRNA
17	66970772	67047280	10350	ABCA9	ATP-binding_cassette_sub-family_A_(ABC1)_member_9_mRNA
17	67074846	67138015	23460	ABCA6	ATP-binding_cassette_sub-family_A_(ABC1)_member_6_mRNA
17	67095682	67095797	100847008	MIR4524B	microRNA_4524b_microRNA
17	67095704	67095773	100616316	MIR4524A	microRNA_4524a_microRNA
17	67144147	67146582	10349	ABCA10	ATP-binding_cassette_sub-family_A_(ABC1)_member_10_mRNA
17	67240575	67265015	23461	ABCA5	ATP-binding_cassette_sub-family_A_(ABC1)_member_5_transcript_variant_2_mRNA
17	67410837	67517949	5608	MAP2K6	mitogen-activated_protein_kinase_kinase_6_mRNA
17	68071365	68131746	3773	KCNJ16	potassium_inwardly-rectifying_channel_subfamily_J_member_16_transcript_variant_4_mRNA
17	68163101	68165543	400617	KCNJ2-AS1	KCNJ2_antisense_RNA_1_(head_to_head)_non-coding_RNA
17	68164813	68176183	3759	KCNJ2	potassium_inwardly-rectifying_channel_subfamily_J_member_2_mRNA
17	70117160	70122560	6662	SOX9	SRY_(sex_determining_region_Y)-box_9_mRNA
17	70399462	70588943	100499467	LINC00673	long_intergenic_non-protein_coding_RNA_673_non-coding_RNA
17	70594179	70636611	400619	LINC00511	long_intergenic_non-protein_coding_RNA_511_non-coding_RNA
17	70642084	71088853	201266	SLC39A11	solute_carrier_family_39_(metal_ion_transporter)_member_11_transcript_variant_1_mRNA
17	71161159	71168062	6752	SSTR2	somatostatin_receptor_2_mRNA
17	71189172	71204643	9382	COG1	component_of_oligomeric_golgi_complex_1_mRNA
17	71203491	71228533	84923	FAM104A	family_with_sequence_similarity_104_member_A_transcript_variant_1_mRNA
17	71228371	71241483	55028	C17orf80	chromosome_17_open_reading_frame_80_transcript_variant_3_mRNA
17	71244587	71258019	642843	CPSF4L	cleavage_and_polyadenylation_specific_factor_4-like_mRNA
17	71279762	71307054	23580	CDC42EP4	CDC42_effector_protein_(Rho_GTPase_binding)_4_mRNA
17	71330522	71398280	54549	SDK2	sidekick_cell_adhesion_molecule_2_mRNA
17	71745408	71824676	283982	LINC00469	long_intergenic_non-protein_coding_RNA_469_non-coding_RNA
17	71782960	71796934	400620	LOC400620	uncharacterized_non-coding_RNA
17	72199794	72202422	6169	RPL38	ribosomal_protein_L38_transcript_variant_1_mRNA
17	72206134	72209460	85001	MGC16275	uncharacterized_protein_non-coding_RNA
17	72209695	72258157	94015	TTYH2	tweety_homolog_2_(Drosophila)_transcript_variant_1_mRNA
17	72270385	72311023	64446	DNAI2	dynein_axonemal_intermediate_chain_2_transcript_variant_2_mRNA
17	72322350	72325605	124602	KIF19	kinesin_family_member_19_mRNA
17	72352554	72357958	388419	BTBD17	BTB_(POZ)_domain_containing_17_mRNA
17	72363644	72368739	350383	GPR142	G_protein-coupled_receptor_142_mRNA
17	72427666	72443568	55890	GPRC5C	G_protein-coupled_receptor_family_C_group_5_member_C_transcript_variant_1_mRNA
17	72462521	72480937	11314	CD300A	CD300a_molecule_transcript_variant_1_mRNA
17	72517312	72527613	124599	CD300LB	CD300_molecule-like_family_member_b_mRNA
17	72537204	72542310	10871	CD300C	CD300c_molecule_mRNA
17	72576110	72588370	100131439	CD300LD	CD300_molecule-like_family_member_d_mRNA
17	72581056	72590348	146723	C17orf77	chromosome_17_open_reading_frame_77_mRNA
17	72606021	72619897	342510	CD300E	CD300e_molecule_mRNA
17	72667255	72742799	326624	RAB37	_member_RAS_oncogene_family_transcript_variant_3_mRNA
17	72690451	72701516	146722	CD300LF	CD300_molecule-like_family_member_f_mRNA
17	72744750	72765499	9368	SLC9A3R1	solute_carrier_family_9_subfamily_A_(NHE3_cation_proton_antiporter_3)_member_3_regulator_1_mRNA
17	72744751	72744838	100500847	MIR3615	microRNA_3615_microRNA
17	72766685	72772470	26151	NAT9	N-acetyltransferase_9_(GCN5-related_putative)_mRNA
17	72772621	72835891	54868	TMEM104	transmembrane_protein_104_mRNA
17	72838167	72856007	2905	GRIN2C	glutamate_receptor_ionotropic_N-methyl_D-aspartate_2C_mRNA
17	72858618	72864876	2232	FDXR	ferredoxin_reductase_transcript_variant_7_mRNA
17	72873472	72879014	283985	FADS6	fatty_acid_desaturase_6_mRNA
17	72912175	72919351	124590	USH1G	Usher_syndrome_1G_(autosomal_recessive)_mRNA
17	72920369	72924136	92736	OTOP2	otopetrin_2_mRNA
17	72931896	72946087	347741	OTOP3	otopetrin_3_transcript_variant_1_mRNA
17	72946838	72951067	283987	HID1	_domain_containing_mRNA
17	72983726	73001892	30850	CDR2L	cerebellar_degeneration-related_protein_2-like_mRNA
17	73008779	73017356	3396	ICT1	immature_colon_carcinoma_transcript_1_mRNA
17	73028694	73045423	23510	KCTD2	potassium_channel_tetramerisation_domain_containing_2_mRNA
17	73034954	73043074	10476	ATP5H	ATP_synthase_H+_transporting_mitochondrial_Fo_complex_subunit_d_nuclear_gene_encoding_mitochondrial_protein_transcript_variant_1_mRNA
17	73083821	73102255	9121	SLC16A5	solute_carrier_family_16_member_5_(monocarboxylic_acid_transporter_6)_transcript_variant_2_mRNA
17	73106081	73126360	79637	ARMC7	armadillo_repeat_containing_7_mRNA
17	73126319	73127890	30833	NT5C	5_3-nucleotidase_cytosolic_transcript_variant_1_mRNA
17	73131343	73150775	51155	HN1	hematological_and_neurological_expressed_1_transcript_variant_3_mRNA
17	73163824	73179098	6613	SUMO2	small_ubiquitin-like_modifier_2_transcript_variant_1_mRNA
17	73201596	73231854	79902	NUP85	nucleoporin_85kDa_mRNA
17	73232693	73257707	23163	GGA3	golgi-associated_gamma_adaptin_ear_containing_ARF_binding_protein_3_transcript_variant_3_non-coding_RNA
17	73257748	73262457	51081	MRPS7	mitochondrial_ribosomal_protein_S7_nuclear_gene_encoding_mitochondrial_protein_mRNA
17	73262309	73266326	57409	MIF4GD	MIF4G_domain_containing_transcript_variant_4_mRNA
17	73267379	73269976	100287042	LOC100287042	uncharacterized_non-coding_RNA
17	73269060	73282883	60386	SLC25A19	solute_carrier_family_25_(mitochondrial_thiamine_pyrophosphate_carrier)_member_19_nuclear_gene_encoding_mitochondrial_protein_transcript_variant_3_mRNA
17	73314156	73401790	2885	GRB2	growth_factor_receptor-bound_protein_2_transcript_variant_1_mRNA
17	73402149	73402243	100500841	MIR3678	microRNA_3678_microRNA
17	73452663	73496533	9772	KIAA0195	_mRNA
17	73496340	73505969	57513	CASKIN2	CASK_interacting_protein_2_transcript_variant_2_mRNA
17	73512608	73517851	283989	TSEN54	tRNA_splicing_endonuclease_54_homolog_(S._cerevisiae)_mRNA
17	73521782	73560804	3993	LLGL2	lethal_giant_larvae_homolog_2_(Drosophila)_transcript_variant_2_mRNA
17	73584138	73609552	80022	MYO15B	myosin_XVB_pseudogene_non-coding_RNA
17	73622924	73624954	9400	RECQL5	RecQ_protein-like_5_transcript_variant_1_mRNA
17	73629513	73637486	643008	SMIM5	small_integral_membrane_protein_5_transcript_variant_1_mRNA
17	73642645	73644057	100130933	SMIM6	small_integral_membrane_protein_6_mRNA
17	73663398	73687970	29115	SAP30BP	SAP30_binding_protein_mRNA
17	73717515	73753899	3691	ITGB4	integrin_beta_4_transcript_variant_1_mRNA
17	73754017	73761280	2584	GALK1	galactokinase_1_mRNA
17	73772514	73775860	3021	H3F3B	H3_histone_family_3B_(H3.3B)_mRNA
17	73780601	73780688	100616282	MIR4738	microRNA_4738_microRNA
17	73780919	73790279	85451	UNK	unkempt_homolog_(Drosophila)_transcript_variant_2_non-coding_RNA
17	73823307	73840798	201294	UNC13D	unc-13_homolog_D_(C._elegans)_mRNA
17	73841779	73851501	23558	WBP2	WW_domain_binding_protein_2_mRNA
17	73870244	73874065	91107	TRIM47	tripartite_motif_containing_47_mRNA
17	73885040	73893084	201292	TRIM65	tripartite_motif_containing_65_transcript_variant_1_mRNA
17	73894723	73901181	64978	MRPL38	mitochondrial_ribosomal_protein_L38_nuclear_gene_encoding_mitochondrial_protein_mRNA
17	73894723	73926210	85302	FBF1	Fas_(TNFRSF6)_binding_factor_1_mRNA
17	73937588	73975515	51	ACOX1	acyl-CoA_oxidase_1_palmitoyl_transcript_variant_2_mRNA
17	73975300	73996667	100134934	C17orf106	chromosome_17_open_reading_frame_106
17	73996986	74002080	1018	CDK3	cyclin-dependent_kinase_3_mRNA
17	74002926	74023507	2125	EVPL	envoplakin_mRNA
17	74034855	74049737	6730	SRP68	signal_recognition_particle_68kDa_transcript_variant_3_mRNA
17	74070891	74073573	8811	GALR2	galanin_receptor_2_mRNA
17	74075262	74078885	353174	ZACN	zinc_activated_ligand-gated_ion_channel_mRNA
17	74077085	74080797	23265	EXOC7	exocyst_complex_component_7_transcript_variant_2_mRNA
17	74132414	74137380	2302	FOXJ1	forkhead_box_J1_mRNA
17	74136636	74150729	100507218	RNF157-AS1	RNF157_antisense_RNA_1_non-coding_RNA
17	74138533	74236390	114804	RNF157	ring_finger_protein_157_mRNA
17	74261285	74267379	283991	UBALD2	UBA-like_domain_containing_2_mRNA
17	74270129	74303761	84074	QRICH2	glutamine_rich_2_mRNA
17	74306867	74350230	5635	PRPSAP1	phosphoribosyl_pyrophosphate_synthetase-associated_protein_1_mRNA
17	74372741	74383941	8877	SPHK1	sphingosine_kinase_1_transcript_variant_3_mRNA
17	74385612	74396002	63893	UBE2O	ubiquitin-conjugating_enzyme_E2O_mRNA
17	74449432	74466199	15	AANAT	aralkylamine_N-acetyltransferase_transcript_variant_1_mRNA
17	74466974	74483991	79651	RHBDF2	rhomboid_5_homolog_2_(Drosophila)_transcript_variant_2_mRNA
17	74523429	74533987	114757	CYGB	cytoglobin_mRNA
17	74523667	74541458	768206	PRCD	progressive_rod-cone_degeneration_transcript_variant_2_non-coding_RNA
17	74553845	74561430	100507246	SNHG16	small_nucleolar_RNA_host_gene_16_(non-protein_coding)_transcript_variant_2_non-coding_RNA
17	74554873	74554951	677850	SNORD1C	small_nucleolar_RNA_C/D_box_1C_small_nucleolar_RNA
17	74557189	74557275	677849	SNORD1B	small_nucleolar_RNA_C/D_box_1B_small_nucleolar_RNA
17	74557714	74557788	677848	SNORD1A	small_nucleolar_RNA_C/D_box_1A_small_nucleolar_RNA
17	74561460	74582145	10610	ST6GALNAC2	ST6_(alpha-N-acetyl-neuraminyl-2_3-beta-galactosyl-1_3)-N-acetylgalactosaminide_alpha-2_6-sialyltransferase_2_mRNA
17	74620844	74639894	55808	ST6GALNAC1	ST6_(alpha-N-acetyl-neuraminyl-2_3-beta-galactosyl-1_3)-N-acetylgalactosaminide_alpha-2_6-sialyltransferase_1_mRNA
17	74671808	74707056	439921	MXRA7	matrix-remodelling_associated_7_transcript_variant_1_mRNA
17	74708913	74722881	23210	JMJD6	jumonji_domain_containing_6_transcript_variant_1_mRNA
17	74722911	74729962	124512	METTL23	methyltransferase_like_23_transcript_variant_2_mRNA
17	74730196	74733413	6427	SRSF2	serine/arginine-rich_splicing_factor_2_transcript_variant_2_mRNA
17	74732271	74734570	79157	MFSD11	major_facilitator_superfamily_domain_containing_11_transcript_variant_3_mRNA
17	74732531	74732630	693221	MIR636	microRNA_636_microRNA
17	74864797	74878607	146664	MGAT5B	mannosyl_(alpha-1_6-)-glycoprotein_beta-1_6-N-acetyl-glucosaminyltransferase_isozyme_B_transcript_variant_1_mRNA
17	75082797	75095278	654434	LINC00338	long_intergenic_non-protein_coding_RNA_338_non-coding_RNA
17	75084724	75202482	6397	SEC14L1	SEC14-like_1_(S._cerevisiae)_transcript_variant_6_mRNA
17	75085388	75085575	677781	SCARNA16	small_Cajal_body-specific_RNA_16_guide_RNA
17	75277491	75496678	10801	SEPT9	septin_9_transcript_variant_1_mRNA
17	75393065	75393136	100422851	MIR4316	microRNA_4316_microRNA
17	75543022	75561103	100507351	LOC100507351	uncharacterized_non-coding_RNA
17	75875082	75880169	400624	FLJ45079	_protein_non-coding_RNA
17	76000317	76027923	57690	TNRC6C	trinucleotide_repeat_containing_6C_transcript_variant_2_mRNA
17	76103482	76107880	100131096	TNRC6C-AS1	TNRC6C_antisense_RNA_1_non-coding_RNA
17	76108998	76118830	11322	TMC6	transmembrane_channel-like_6_transcript_variant_2_mRNA
17	76126858	76128589	147138	TMC8	transmembrane_channel-like_8_mRNA
17	76142433	76162364	100141515	C17orf99	chromosome_17_open_reading_frame_99_mRNA
17	76164670	76168801	9144	SYNGR2	synaptogyrin_2_mRNA
17	76170159	76183285	7083	TK1	thymidine_kinase_1_soluble_mRNA
17	76183397	76193641	125061	AFMID	arylformamidase_transcript_variant_3_non-coding_RNA
17	76210276	76211066	332	BIRC5	baculoviral_IAP_repeat_containing_5_transcript_variant_2_mRNA
17	76210320	76220783	8475	EPR1	effector_cell_peptidase_receptor_1_(non-protein_coding)
17	76227390	76237068	283999	TMEM235	transmembrane_protein_235_transcript_variant_1_mRNA
17	76257429	76274573	100996291	LOC100996291	uncharacterized_non-coding_RNA
17	76352858	76356158	9021	SOCS3	suppressor_of_cytokine_signaling_3_mRNA
17	76374734	76420639	9489	PGS1	phosphatidylglycerophosphate_synthase_1_mRNA
17	76419777	76445732	8632	DNAH17	dynein_axonemal_heavy_chain_17_mRNA
17	76480991	76499138	100996295	DNAH17-AS1	DNAH17_antisense_RNA_1_non-coding_RNA
17	76670129	76688575	9267	CYTH1	cytohesin_1_transcript_variant_2_mRNA
17	76791734	76798617	57602	USP36	ubiquitin_specific_peptidase_36_mRNA
17	76849058	76870171	7077	TIMP2	TIMP_metallopeptidase_inhibitor_2_mRNA
17	76886661	76899299	100653515	LOC100653515	differential_display_clone_8_transcript_variant_2_mRNA
17	76967334	76976061	3959	LGALS3BP	lectin_galactoside-binding_soluble_3_binding_protein_mRNA
17	76987797	77005899	124583	CANT1	calcium_activated_nucleotidase_1_transcript_variant_2_mRNA
17	77015290	77023737	100507410	C1QTNF1-AS1	C1QTNF1_antisense_RNA_1_transcript_variant_2_non-coding_RNA
17	77019015	77045870	114897	C1QTNF1	C1q_and_tumor_necrosis_factor_related_protein_1_transcript_variant_3_mRNA
17	77071018	77078959	64772	ENGASE	endo-beta-N-acetylglucosaminidase_mRNA
17	77085426	77512230	146713	RBFOX3	RNA_binding_protein_fox-1_homolog_(C._elegans)_3_mRNA
17	77680984	77681058	100616170	MIR4739	microRNA_4739_microRNA
17	77704881	77716021	339221	ENPP7	ectonucleotide_pyrophosphatase/phosphodiesterase_7_mRNA
17	77751976	77756331	84733	CBX2	chromobox_homolog_2_transcript_variant_2_mRNA
17	77768175	77770915	57332	CBX8	chromobox_homolog_8_mRNA
17	77806954	77813213	8535	CBX4	chromobox_homolog_4_mRNA
17	77906141	77924656	125058	TBC1D16	TBC1_domain_family_member_16_transcript_variant_3_mRNA
17	78010430	78040569	55036	CCDC40	coiled-coil_domain_containing_40_transcript_variant_2_mRNA
17	78075354	78093679	2548	GAA	glucosidase_alpha;_acid_transcript_variant_2_mRNA
17	78109012	78120851	9775	EIF4A3	eukaryotic_translation_initiation_factor_4A3_mRNA
17	78143790	78183130	79092	CARD14	caspase_recruitment_domain_family_member_14_transcript_variant_4_non-coding_RNA
17	78183078	78194199	6448	SGSH	N-sulfoglucosamine_sulfohydrolase_mRNA
17	78194199	78227308	284129	SLC26A11	solute_carrier_family_26_member_11_transcript_variant_2_mRNA
17	78234659	78262162	57674	RNF213	ring_finger_protein_213_transcript_variant_2_mRNA
17	78325630	78388968	100294362	LOC100294362	uncharacterized_non-coding_RNA
17	78388966	78394333	284131	ENDOV	endonuclease_V_transcript_variant_3_mRNA
17	78393217	78393293	100616359	MIR4730	microRNA_4730_microRNA
17	78440632	78450404	4884	NPTX1	neuronal_pentraxin_I_mRNA
17	78518624	78797422	57521	RPTOR	regulatory_associated_protein_of_MTOR_complex_1_transcript_variant_2_mRNA
17	78965640	78973933	79643	CHMP6	charged_multivesicular_body_protein_6_mRNA
17	79002932	79008519	440465	BAIAP2-AS1	BAIAP2_antisense_RNA_1_(head_to_head)_non-coding_RNA
17	79008946	79083174	10458	BAIAP2	BAI1-associated_protein_2_transcript_variant_1_mRNA
17	79091095	79096226	9625	AATK	apoptosis-associated_tyrosine_kinase_transcript_variant_2_mRNA
17	79099075	79099173	724027	MIR657	microRNA_657_microRNA
17	79099676	79099755	100422915	MIR3065	microRNA_3065_microRNA
17	79099682	79099749	442906	MIR338	microRNA_338_microRNA
17	79106995	79107108	100302229	MIR1250	microRNA_1250_microRNA
17	79139306	79155778	388428	AATK-AS1	AATK_antisense_RNA_1_non-coding_RNA
17	79163392	79170855	22994	AZI1	5-azacytidine_induced_1_transcript_variant_1_mRNA
17	79202076	79205294	146705	ENTHD2	ENTH_domain_containing_2_mRNA
17	79213104	79215098	284184	C17orf89	chromosome_17_open_reading_frame_89_mRNA
17	79218798	79259514	124565	SLC38A10	solute_carrier_family_38_member_10_transcript_variant_1_mRNA
17	79276623	79283048	284185	LINC00482	long_intergenic_non-protein_coding_RNA_482_non-coding_RNA
17	79285071	79304474	284186	TMEM105	transmembrane_protein_105_mRNA
